time,repressorA,repressorB
1.9826,2.1314,11.934
1.9827,2.1312,11.936
1.9828,2.131,11.937
1.9829,2.1308,11.939
1.983,2.1306,11.94
1.9831,2.1304,11.942
1.9832,2.1302,11.943
1.9833,2.13,11.945
1.9834,2.1298,11.946
1.9835,2.1296,11.948
1.9836,2.1294,11.949
1.9837,2.1292,11.951
1.9838,2.129,11.952
1.9839,2.1288,11.954
1.984,2.1286,11.955
1.9841,2.1284,11.957
1.9842,2.1282,11.958
1.9843,2.128,11.96
1.9844,2.1278,11.961
1.9845,2.1276,11.963
1.9846,2.1274,11.964
1.9847,2.1272,11.966
1.9848,2.127,11.967
1.9849,2.1268,11.969
1.985,2.1266,11.97
1.9851,2.1264,11.972
1.9852,2.1262,11.974
1.9853,2.126,11.975
1.9854,2.1258,11.977
1.9855,2.1256,11.978
1.9856,2.1254,11.98
1.9857,2.1252,11.981
1.9858,2.125,11.983
1.9859,2.1248,11.984
1.986,2.1246,11.986
1.9861,2.1244,11.987
1.9862,2.1242,11.989
1.9863,2.124,11.99
1.9864,2.1238,11.992
1.9865,2.1236,11.993
1.9866,2.1233,11.995
1.9867,2.1231,11.996
1.9868,2.1229,11.998
1.9869,2.1227,11.999
1.987,2.1225,12.001
1.9871,2.1223,12.002
1.9872,2.1221,12.004
1.9873,2.1219,12.005
1.9874,2.1217,12.007
1.9875,2.1215,12.009
1.9876,2.1213,12.01
1.9877,2.1211,12.012
1.9878,2.1209,12.013
1.9879,2.1207,12.015
1.988,2.1205,12.016
1.9881,2.1203,12.018
1.9882,2.1201,12.019
1.9883,2.1199,12.021
1.9884,2.1197,12.022
1.9885,2.1195,12.024
1.9886,2.1193,12.025
1.9887,2.1191,12.027
1.9888,2.1189,12.028
1.9889,2.1187,12.03
1.989,2.1185,12.031
1.9891,2.1183,12.033
1.9892,2.1181,12.035
1.9893,2.1179,12.036
1.9894,2.1177,12.038
1.9895,2.1175,12.039
1.9896,2.1173,12.041
1.9897,2.1171,12.042
1.9898,2.1169,12.044
1.9899,2.1167,12.045
1.99,2.1165,12.047
1.9901,2.1163,12.048
1.9902,2.1161,12.05
1.9903,2.1159,12.051
1.9904,2.1157,12.053
1.9905,2.1155,12.054
1.9906,2.1153,12.056
1.9907,2.1151,12.057
1.9908,2.1149,12.059
1.9909,2.1147,12.061
1.991,2.1145,12.062
1.9911,2.1143,12.064
1.9912,2.1141,12.065
1.9913,2.1139,12.067
1.9914,2.1137,12.068
1.9915,2.1135,12.07
1.9916,2.1133,12.071
1.9917,2.1131,12.073
1.9918,2.1129,12.074
1.9919,2.1127,12.076
1.992,2.1125,12.077
1.9921,2.1123,12.079
1.9922,2.1121,12.081
1.9923,2.1119,12.082
1.9924,2.1117,12.084
1.9925,2.1115,12.085
1.9926,2.1113,12.087
1.9927,2.111,12.088
1.9928,2.1108,12.09
1.9929,2.1106,12.091
1.993,2.1104,12.093
1.9931,2.1102,12.094
1.9932,2.11,12.096
1.9933,2.1098,12.097
1.9934,2.1096,12.099
1.9935,2.1094,12.101
1.9936,2.1092,12.102
1.9937,2.109,12.104
1.9938,2.1088,12.105
1.9939,2.1086,12.107
1.994,2.1084,12.108
1.9941,2.1082,12.11
1.9942,2.108,12.111
1.9943,2.1078,12.113
1.9944,2.1076,12.114
1.9945,2.1074,12.116
1.9946,2.1072,12.118
1.9947,2.107,12.119
1.9948,2.1068,12.121
1.9949,2.1066,12.122
1.995,2.1064,12.124
1.9951,2.1062,12.125
1.9952,2.106,12.127
1.9953,2.1058,12.128
1.9954,2.1056,12.13
1.9955,2.1054,12.131
1.9956,2.1052,12.133
1.9957,2.105,12.135
1.9958,2.1048,12.136
1.9959,2.1046,12.138
1.996,2.1044,12.139
1.9961,2.1042,12.141
1.9962,2.104,12.142
1.9963,2.1038,12.144
1.9964,2.1036,12.145
1.9965,2.1034,12.147
1.9966,2.1032,12.148
1.9967,2.103,12.15
1.9968,2.1028,12.152
1.9969,2.1026,12.153
1.997,2.1024,12.155
1.9971,2.1022,12.156
1.9972,2.102,12.158
1.9973,2.1018,12.159
1.9974,2.1016,12.161
1.9975,2.1014,12.162
1.9976,2.1012,12.164
1.9977,2.101,12.166
1.9978,2.1008,12.167
1.9979,2.1006,12.169
1.998,2.1004,12.17
1.9981,2.1002,12.172
1.9982,2.1,12.173
1.9983,2.0998,12.175
1.9984,2.0996,12.176
1.9985,2.0994,12.178
1.9986,2.0992,12.18
1.9987,2.099,12.181
1.9988,2.0988,12.183
1.9989,2.0986,12.184
1.999,2.0984,12.186
1.9991,2.0982,12.187
1.9992,2.098,12.189
1.9993,2.0978,12.19
1.9994,2.0976,12.192
1.9995,2.0974,12.194
1.9996,2.0972,12.195
1.9997,2.097,12.197
1.9998,2.0968,12.198
1.9999,2.0966,12.2
2,2.0964,12.201
2.0001,2.0962,12.203
2.0002,2.096,12.204
2.0003,2.0958,12.206
2.0004,2.0956,12.208
2.0005,2.0954,12.209
2.0006,2.0952,12.211
2.0007,2.095,12.212
2.0008,2.0948,12.214
2.0009,2.0946,12.215
2.001,2.0944,12.217
2.0011,2.0942,12.219
2.0012,2.094,12.22
2.0013,2.0938,12.222
2.0014,2.0936,12.223
2.0015,2.0934,12.225
2.0016,2.0932,12.226
2.0017,2.093,12.228
2.0018,2.0928,12.229
2.0019,2.0926,12.231
2.002,2.0924,12.233
2.0021,2.0922,12.234
2.0022,2.092,12.236
2.0023,2.0918,12.237
2.0024,2.0916,12.239
2.0025,2.0914,12.24
2.0026,2.0912,12.242
2.0027,2.091,12.244
2.0028,2.0908,12.245
2.0029,2.0906,12.247
2.003,2.0904,12.248
2.0031,2.0902,12.25
2.0032,2.09,12.251
2.0033,2.0898,12.253
2.0034,2.0896,12.255
2.0035,2.0894,12.256
2.0036,2.0892,12.258
2.0037,2.089,12.259
2.0038,2.0888,12.261
2.0039,2.0886,12.262
2.004,2.0884,12.264
2.0041,2.0882,12.266
2.0042,2.088,12.267
2.0043,2.0878,12.269
2.0044,2.0876,12.27
2.0045,2.0874,12.272
2.0046,2.0872,12.273
2.0047,2.087,12.275
2.0048,2.0868,12.277
2.0049,2.0866,12.278
2.005,2.0864,12.28
2.0051,2.0862,12.281
2.0052,2.086,12.283
2.0053,2.0859,12.284
2.0054,2.0857,12.286
2.0055,2.0855,12.288
2.0056,2.0853,12.289
2.0057,2.0851,12.291
2.0058,2.0849,12.292
2.0059,2.0847,12.294
2.006,2.0845,12.295
2.0061,2.0843,12.297
2.0062,2.0841,12.299
2.0063,2.0839,12.3
2.0064,2.0837,12.302
2.0065,2.0835,12.303
2.0066,2.0833,12.305
2.0067,2.0831,12.307
2.0068,2.0829,12.308
2.0069,2.0827,12.31
2.007,2.0825,12.311
2.0071,2.0823,12.313
2.0072,2.0821,12.314
2.0073,2.0819,12.316
2.0074,2.0817,12.318
2.0075,2.0815,12.319
2.0076,2.0813,12.321
2.0077,2.0811,12.322
2.0078,2.0809,12.324
2.0079,2.0807,12.325
2.008,2.0805,12.327
2.0081,2.0803,12.329
2.0082,2.0801,12.33
2.0083,2.0799,12.332
2.0084,2.0797,12.333
2.0085,2.0795,12.335
2.0086,2.0793,12.337
2.0087,2.0791,12.338
2.0088,2.0789,12.34
2.0089,2.0787,12.341
2.009,2.0785,12.343
2.0091,2.0783,12.344
2.0092,2.0781,12.346
2.0093,2.0779,12.348
2.0094,2.0777,12.349
2.0095,2.0775,12.351
2.0096,2.0773,12.352
2.0097,2.0771,12.354
2.0098,2.0769,12.356
2.0099,2.0767,12.357
2.01,2.0765,12.359
2.0101,2.0763,12.36
2.0102,2.0761,12.362
2.0103,2.0759,12.364
2.0104,2.0757,12.365
2.0105,2.0755,12.367
2.0106,2.0753,12.368
2.0107,2.0751,12.37
2.0108,2.0749,12.371
2.0109,2.0747,12.373
2.011,2.0745,12.375
2.0111,2.0743,12.376
2.0112,2.0741,12.378
2.0113,2.0739,12.379
2.0114,2.0738,12.381
2.0115,2.0736,12.383
2.0116,2.0734,12.384
2.0117,2.0732,12.386
2.0118,2.073,12.387
2.0119,2.0728,12.389
2.012,2.0726,12.391
2.0121,2.0724,12.392
2.0122,2.0722,12.394
2.0123,2.072,12.395
2.0124,2.0718,12.397
2.0125,2.0716,12.399
2.0126,2.0714,12.4
2.0127,2.0712,12.402
2.0128,2.071,12.403
2.0129,2.0708,12.405
2.013,2.0706,12.407
2.0131,2.0704,12.408
2.0132,2.0702,12.41
2.0133,2.07,12.411
2.0134,2.0698,12.413
2.0135,2.0696,12.415
2.0136,2.0694,12.416
2.0137,2.0692,12.418
2.0138,2.069,12.419
2.0139,2.0688,12.421
2.014,2.0686,12.422
2.0141,2.0684,12.424
2.0142,2.0682,12.426
2.0143,2.068,12.427
2.0144,2.0678,12.429
2.0145,2.0676,12.43
2.0146,2.0674,12.432
2.0147,2.0672,12.434
2.0148,2.067,12.435
2.0149,2.0668,12.437
2.015,2.0666,12.438
2.0151,2.0664,12.44
2.0152,2.0662,12.442
2.0153,2.066,12.443
2.0154,2.0659,12.445
2.0155,2.0657,12.447
2.0156,2.0655,12.448
2.0157,2.0653,12.45
2.0158,2.0651,12.451
2.0159,2.0649,12.453
2.016,2.0647,12.455
2.0161,2.0645,12.456
2.0162,2.0643,12.458
2.0163,2.0641,12.459
2.0164,2.0639,12.461
2.0165,2.0637,12.463
2.0166,2.0635,12.464
2.0167,2.0633,12.466
2.0168,2.0631,12.467
2.0169,2.0629,12.469
2.017,2.0627,12.471
2.0171,2.0625,12.472
2.0172,2.0623,12.474
2.0173,2.0621,12.475
2.0174,2.0619,12.477
2.0175,2.0617,12.479
2.0176,2.0615,12.48
2.0177,2.0613,12.482
2.0178,2.0611,12.483
2.0179,2.0609,12.485
2.018,2.0607,12.487
2.0181,2.0605,12.488
2.0182,2.0603,12.49
2.0183,2.0601,12.492
2.0184,2.0599,12.493
2.0185,2.0597,12.495
2.0186,2.0596,12.496
2.0187,2.0594,12.498
2.0188,2.0592,12.5
2.0189,2.059,12.501
2.019,2.0588,12.503
2.0191,2.0586,12.504
2.0192,2.0584,12.506
2.0193,2.0582,12.508
2.0194,2.058,12.509
2.0195,2.0578,12.511
2.0196,2.0576,12.512
2.0197,2.0574,12.514
2.0198,2.0572,12.516
2.0199,2.057,12.517
2.02,2.0568,12.519
2.0201,2.0566,12.521
2.0202,2.0564,12.522
2.0203,2.0562,12.524
2.0204,2.056,12.525
2.0205,2.0558,12.527
2.0206,2.0556,12.529
2.0207,2.0554,12.53
2.0208,2.0552,12.532
2.0209,2.055,12.533
2.021,2.0548,12.535
2.0211,2.0546,12.537
2.0212,2.0544,12.538
2.0213,2.0543,12.54
2.0214,2.0541,12.542
2.0215,2.0539,12.543
2.0216,2.0537,12.545
2.0217,2.0535,12.546
2.0218,2.0533,12.548
2.0219,2.0531,12.55
2.022,2.0529,12.551
2.0221,2.0527,12.553
2.0222,2.0525,12.555
2.0223,2.0523,12.556
2.0224,2.0521,12.558
2.0225,2.0519,12.559
2.0226,2.0517,12.561
2.0227,2.0515,12.563
2.0228,2.0513,12.564
2.0229,2.0511,12.566
2.023,2.0509,12.568
2.0231,2.0507,12.569
2.0232,2.0505,12.571
2.0233,2.0503,12.572
2.0234,2.0501,12.574
2.0235,2.0499,12.576
2.0236,2.0497,12.577
2.0237,2.0495,12.579
2.0238,2.0494,12.581
2.0239,2.0492,12.582
2.024,2.049,12.584
2.0241,2.0488,12.585
2.0242,2.0486,12.587
2.0243,2.0484,12.589
2.0244,2.0482,12.59
2.0245,2.048,12.592
2.0246,2.0478,12.594
2.0247,2.0476,12.595
2.0248,2.0474,12.597
2.0249,2.0472,12.598
2.025,2.047,12.6
2.0251,2.0468,12.602
2.0252,2.0466,12.603
2.0253,2.0464,12.605
2.0254,2.0462,12.607
2.0255,2.046,12.608
2.0256,2.0458,12.61
2.0257,2.0456,12.611
2.0258,2.0454,12.613
2.0259,2.0452,12.615
2.026,2.0451,12.616
2.0261,2.0449,12.618
2.0262,2.0447,12.62
2.0263,2.0445,12.621
2.0264,2.0443,12.623
2.0265,2.0441,12.625
2.0266,2.0439,12.626
2.0267,2.0437,12.628
2.0268,2.0435,12.629
2.0269,2.0433,12.631
2.027,2.0431,12.633
2.0271,2.0429,12.634
2.0272,2.0427,12.636
2.0273,2.0425,12.638
2.0274,2.0423,12.639
2.0275,2.0421,12.641
2.0276,2.0419,12.643
2.0277,2.0417,12.644
2.0278,2.0415,12.646
2.0279,2.0413,12.647
2.028,2.0411,12.649
2.0281,2.041,12.651
2.0282,2.0408,12.652
2.0283,2.0406,12.654
2.0284,2.0404,12.656
2.0285,2.0402,12.657
2.0286,2.04,12.659
2.0287,2.0398,12.661
2.0288,2.0396,12.662
2.0289,2.0394,12.664
2.029,2.0392,12.666
2.0291,2.039,12.667
2.0292,2.0388,12.669
2.0293,2.0386,12.67
2.0294,2.0384,12.672
2.0295,2.0382,12.674
2.0296,2.038,12.675
2.0297,2.0378,12.677
2.0298,2.0376,12.679
2.0299,2.0374,12.68
2.03,2.0373,12.682
2.0301,2.0371,12.684
2.0302,2.0369,12.685
2.0303,2.0367,12.687
2.0304,2.0365,12.689
2.0305,2.0363,12.69
2.0306,2.0361,12.692
2.0307,2.0359,12.693
2.0308,2.0357,12.695
2.0309,2.0355,12.697
2.031,2.0353,12.698
2.0311,2.0351,12.7
2.0312,2.0349,12.702
2.0313,2.0347,12.703
2.0314,2.0345,12.705
2.0315,2.0343,12.707
2.0316,2.0341,12.708
2.0317,2.0339,12.71
2.0318,2.0338,12.712
2.0319,2.0336,12.713
2.032,2.0334,12.715
2.0321,2.0332,12.717
2.0322,2.033,12.718
2.0323,2.0328,12.72
2.0324,2.0326,12.721
2.0325,2.0324,12.723
2.0326,2.0322,12.725
2.0327,2.032,12.726
2.0328,2.0318,12.728
2.0329,2.0316,12.73
2.033,2.0314,12.731
2.0331,2.0312,12.733
2.0332,2.031,12.735
2.0333,2.0308,12.736
2.0334,2.0306,12.738
2.0335,2.0305,12.74
2.0336,2.0303,12.741
2.0337,2.0301,12.743
2.0338,2.0299,12.745
2.0339,2.0297,12.746
2.034,2.0295,12.748
2.0341,2.0293,12.75
2.0342,2.0291,12.751
2.0343,2.0289,12.753
2.0344,2.0287,12.755
2.0345,2.0285,12.756
2.0346,2.0283,12.758
2.0347,2.0281,12.76
2.0348,2.0279,12.761
2.0349,2.0277,12.763
2.035,2.0275,12.765
2.0351,2.0273,12.766
2.0352,2.0272,12.768
2.0353,2.027,12.769
2.0354,2.0268,12.771
2.0355,2.0266,12.773
2.0356,2.0264,12.774
2.0357,2.0262,12.776
2.0358,2.026,12.778
2.0359,2.0258,12.779
2.036,2.0256,12.781
2.0361,2.0254,12.783
2.0362,2.0252,12.784
2.0363,2.025,12.786
2.0364,2.0248,12.788
2.0365,2.0246,12.789
2.0366,2.0244,12.791
2.0367,2.0243,12.793
2.0368,2.0241,12.794
2.0369,2.0239,12.796
2.037,2.0237,12.798
2.0371,2.0235,12.799
2.0372,2.0233,12.801
2.0373,2.0231,12.803
2.0374,2.0229,12.804
2.0375,2.0227,12.806
2.0376,2.0225,12.808
2.0377,2.0223,12.809
2.0378,2.0221,12.811
2.0379,2.0219,12.813
2.038,2.0217,12.814
2.0381,2.0215,12.816
2.0382,2.0214,12.818
2.0383,2.0212,12.819
2.0384,2.021,12.821
2.0385,2.0208,12.823
2.0386,2.0206,12.824
2.0387,2.0204,12.826
2.0388,2.0202,12.828
2.0389,2.02,12.829
2.039,2.0198,12.831
2.0391,2.0196,12.833
2.0392,2.0194,12.834
2.0393,2.0192,12.836
2.0394,2.019,12.838
2.0395,2.0188,12.839
2.0396,2.0186,12.841
2.0397,2.0185,12.843
2.0398,2.0183,12.844
2.0399,2.0181,12.846
2.04,2.0179,12.848
2.0401,2.0177,12.849
2.0402,2.0175,12.851
2.0403,2.0173,12.853
