time,prey,pred
6.243,13.015,22.567
6.244,13.014,22.554
6.245,13.013,22.541
6.246,13.011,22.527
6.247,13.01,22.514
6.248,13.009,22.501
6.249,13.007,22.487
6.25,13.006,22.474
6.251,13.004,22.461
6.252,13.003,22.448
6.253,13.002,22.434
6.254,13,22.421
6.255,12.999,22.408
6.256,12.998,22.394
6.257,12.996,22.381
6.258,12.995,22.368
6.259,12.994,22.355
6.26,12.992,22.341
6.261,12.991,22.328
6.262,12.99,22.315
6.263,12.989,22.302
6.264,12.987,22.289
6.265,12.986,22.275
6.266,12.985,22.262
6.267,12.983,22.249
6.268,12.982,22.236
6.269,12.981,22.223
6.27,12.98,22.21
6.271,12.978,22.196
6.272,12.977,22.183
6.273,12.976,22.17
6.274,12.975,22.157
6.275,12.973,22.144
6.276,12.972,22.131
6.277,12.971,22.118
6.278,12.97,22.105
6.279,12.968,22.091
6.28,12.967,22.078
6.281,12.966,22.065
6.282,12.965,22.052
6.283,12.963,22.039
6.284,12.962,22.026
6.285,12.961,22.013
6.286,12.96,22
6.287,12.959,21.987
6.288,12.958,21.974
6.289,12.956,21.961
6.29,12.955,21.948
6.291,12.954,21.935
6.292,12.953,21.922
6.293,12.952,21.909
6.294,12.95,21.896
6.295,12.949,21.883
6.296,12.948,21.87
6.297,12.947,21.857
6.298,12.946,21.844
6.299,12.945,21.831
6.3,12.944,21.818
6.301,12.942,21.805
6.302,12.941,21.792
6.303,12.94,21.779
6.304,12.939,21.766
6.305,12.938,21.753
6.306,12.937,21.741
6.307,12.936,21.728
6.308,12.935,21.715
6.309,12.934,21.702
6.31,12.933,21.689
6.311,12.931,21.676
6.312,12.93,21.663
6.313,12.929,21.65
6.314,12.928,21.638
6.315,12.927,21.625
6.316,12.926,21.612
6.317,12.925,21.599
6.318,12.924,21.586
6.319,12.923,21.573
6.32,12.922,21.561
6.321,12.921,21.548
6.322,12.92,21.535
6.323,12.919,21.522
6.324,12.918,21.509
6.325,12.917,21.497
6.326,12.916,21.484
6.327,12.915,21.471
6.328,12.914,21.458
6.329,12.913,21.446
6.33,12.912,21.433
6.331,12.911,21.42
6.332,12.91,21.407
6.333,12.909,21.395
6.334,12.908,21.382
6.335,12.907,21.369
6.336,12.906,21.357
6.337,12.905,21.344
6.338,12.904,21.331
6.339,12.903,21.319
6.34,12.902,21.306
6.341,12.901,21.293
6.342,12.9,21.281
6.343,12.899,21.268
6.344,12.898,21.255
6.345,12.897,21.243
6.346,12.896,21.23
6.347,12.895,21.217
6.348,12.894,21.205
6.349,12.893,21.192
6.35,12.893,21.18
6.351,12.892,21.167
6.352,12.891,21.154
6.353,12.89,21.142
6.354,12.889,21.129
6.355,12.888,21.117
6.356,12.887,21.104
6.357,12.886,21.092
6.358,12.885,21.079
6.359,12.885,21.066
6.36,12.884,21.054
6.361,12.883,21.041
6.362,12.882,21.029
6.363,12.881,21.016
6.364,12.88,21.004
6.365,12.879,20.991
6.366,12.879,20.979
6.367,12.878,20.966
6.368,12.877,20.954
6.369,12.876,20.941
6.37,12.875,20.929
6.371,12.874,20.917
6.372,12.874,20.904
6.373,12.873,20.892
6.374,12.872,20.879
6.375,12.871,20.867
6.376,12.87,20.854
6.377,12.87,20.842
6.378,12.869,20.83
6.379,12.868,20.817
6.38,12.867,20.805
6.381,12.866,20.792
6.382,12.866,20.78
6.383,12.865,20.768
6.384,12.864,20.755
6.385,12.863,20.743
6.386,12.863,20.731
6.387,12.862,20.718
6.388,12.861,20.706
6.389,12.86,20.694
6.39,12.859,20.681
6.391,12.859,20.669
6.392,12.858,20.657
6.393,12.857,20.644
6.394,12.857,20.632
6.395,12.856,20.62
6.396,12.855,20.607
6.397,12.854,20.595
6.398,12.854,20.583
6.399,12.853,20.571
6.4,12.852,20.558
6.401,12.852,20.546
6.402,12.851,20.534
6.403,12.85,20.522
6.404,12.85,20.509
6.405,12.849,20.497
6.406,12.848,20.485
6.407,12.847,20.473
6.408,12.847,20.461
6.409,12.846,20.448
6.41,12.845,20.436
6.411,12.845,20.424
6.412,12.844,20.412
6.413,12.844,20.4
6.414,12.843,20.388
6.415,12.842,20.375
6.416,12.842,20.363
6.417,12.841,20.351
6.418,12.84,20.339
6.419,12.84,20.327
6.42,12.839,20.315
6.421,12.838,20.303
6.422,12.838,20.291
6.423,12.837,20.278
6.424,12.837,20.266
6.425,12.836,20.254
6.426,12.835,20.242
6.427,12.835,20.23
6.428,12.834,20.218
6.429,12.834,20.206
6.43,12.833,20.194
6.431,12.833,20.182
6.432,12.832,20.17
6.433,12.831,20.158
6.434,12.831,20.146
6.435,12.83,20.134
6.436,12.83,20.122
6.437,12.829,20.11
6.438,12.829,20.098
6.439,12.828,20.086
6.44,12.828,20.074
6.441,12.827,20.062
6.442,12.826,20.05
6.443,12.826,20.038
6.444,12.825,20.026
6.445,12.825,20.014
6.446,12.824,20.002
6.447,12.824,19.99
6.448,12.823,19.978
6.449,12.823,19.966
6.45,12.822,19.955
6.451,12.822,19.943
6.452,12.821,19.931
6.453,12.821,19.919
6.454,12.82,19.907
6.455,12.82,19.895
6.456,12.819,19.883
6.457,12.819,19.871
6.458,12.819,19.859
6.459,12.818,19.848
6.46,12.818,19.836
6.461,12.817,19.824
6.462,12.817,19.812
6.463,12.816,19.8
6.464,12.816,19.788
6.465,12.815,19.777
6.466,12.815,19.765
6.467,12.815,19.753
6.468,12.814,19.741
6.469,12.814,19.729
6.47,12.813,19.718
6.471,12.813,19.706
6.472,12.812,19.694
6.473,12.812,19.682
6.474,12.812,19.671
6.475,12.811,19.659
6.476,12.811,19.647
6.477,12.81,19.635
6.478,12.81,19.624
6.479,12.81,19.612
6.48,12.809,19.6
6.481,12.809,19.589
6.482,12.809,19.577
6.483,12.808,19.565
6.484,12.808,19.554
6.485,12.807,19.542
6.486,12.807,19.53
6.487,12.807,19.519
6.488,12.806,19.507
6.489,12.806,19.495
6.49,12.806,19.484
6.491,12.805,19.472
6.492,12.805,19.46
6.493,12.805,19.449
6.494,12.804,19.437
6.495,12.804,19.426
6.496,12.804,19.414
6.497,12.803,19.402
6.498,12.803,19.391
6.499,12.803,19.379
6.5,12.803,19.368
6.501,12.802,19.356
6.502,12.802,19.345
6.503,12.802,19.333
6.504,12.801,19.321
6.505,12.801,19.31
6.506,12.801,19.298
6.507,12.801,19.287
6.508,12.8,19.275
6.509,12.8,19.264
6.51,12.8,19.252
6.511,12.799,19.241
6.512,12.799,19.229
6.513,12.799,19.218
6.514,12.799,19.206
6.515,12.798,19.195
6.516,12.798,19.183
6.517,12.798,19.172
6.518,12.798,19.16
6.519,12.798,19.149
6.52,12.797,19.138
6.521,12.797,19.126
6.522,12.797,19.115
6.523,12.797,19.103
6.524,12.796,19.092
6.525,12.796,19.081
6.526,12.796,19.069
6.527,12.796,19.058
6.528,12.796,19.046
6.529,12.795,19.035
6.53,12.795,19.024
6.531,12.795,19.012
6.532,12.795,19.001
6.533,12.795,18.99
6.534,12.795,18.978
6.535,12.794,18.967
6.536,12.794,18.956
6.537,12.794,18.944
6.538,12.794,18.933
6.539,12.794,18.922
6.54,12.794,18.91
6.541,12.793,18.899
6.542,12.793,18.888
6.543,12.793,18.876
6.544,12.793,18.865
6.545,12.793,18.854
6.546,12.793,18.843
6.547,12.793,18.831
6.548,12.793,18.82
6.549,12.792,18.809
6.55,12.792,18.798
6.551,12.792,18.786
6.552,12.792,18.775
6.553,12.792,18.764
6.554,12.792,18.753
6.555,12.792,18.742
6.556,12.792,18.73
6.557,12.792,18.719
6.558,12.792,18.708
6.559,12.791,18.697
6.56,12.791,18.686
6.561,12.791,18.674
6.562,12.791,18.663
6.563,12.791,18.652
6.564,12.791,18.641
6.565,12.791,18.63
6.566,12.791,18.619
6.567,12.791,18.608
6.568,12.791,18.596
6.569,12.791,18.585
6.57,12.791,18.574
6.571,12.791,18.563
6.572,12.791,18.552
6.573,12.791,18.541
6.574,12.791,18.53
6.575,12.791,18.519
6.576,12.791,18.508
6.577,12.791,18.497
6.578,12.791,18.486
6.579,12.791,18.475
6.58,12.791,18.464
6.581,12.791,18.453
6.582,12.791,18.442
6.583,12.791,18.43
6.584,12.791,18.419
6.585,12.791,18.408
6.586,12.791,18.397
6.587,12.791,18.386
6.588,12.791,18.375
6.589,12.791,18.365
6.59,12.791,18.354
6.591,12.791,18.343
6.592,12.791,18.332
6.593,12.791,18.321
6.594,12.791,18.31
6.595,12.791,18.299
6.596,12.791,18.288
6.597,12.791,18.277
6.598,12.791,18.266
6.599,12.791,18.255
6.6,12.791,18.244
6.601,12.792,18.233
6.602,12.792,18.222
6.603,12.792,18.211
6.604,12.792,18.201
6.605,12.792,18.19
6.606,12.792,18.179
6.607,12.792,18.168
6.608,12.792,18.157
6.609,12.792,18.146
6.61,12.792,18.135
6.611,12.793,18.125
6.612,12.793,18.114
6.613,12.793,18.103
6.614,12.793,18.092
6.615,12.793,18.081
6.616,12.793,18.071
6.617,12.793,18.06
6.618,12.793,18.049
6.619,12.794,18.038
6.62,12.794,18.027
6.621,12.794,18.017
6.622,12.794,18.006
6.623,12.794,17.995
6.624,12.794,17.984
6.625,12.794,17.974
6.626,12.795,17.963
6.627,12.795,17.952
6.628,12.795,17.941
6.629,12.795,17.931
6.63,12.795,17.92
6.631,12.796,17.909
6.632,12.796,17.899
6.633,12.796,17.888
6.634,12.796,17.877
6.635,12.796,17.867
6.636,12.797,17.856
6.637,12.797,17.845
6.638,12.797,17.835
6.639,12.797,17.824
6.64,12.797,17.813
6.641,12.798,17.803
6.642,12.798,17.792
6.643,12.798,17.781
6.644,12.798,17.771
6.645,12.798,17.76
6.646,12.799,17.749
6.647,12.799,17.739
6.648,12.799,17.728
6.649,12.799,17.718
6.65,12.8,17.707
6.651,12.8,17.697
6.652,12.8,17.686
6.653,12.8,17.675
6.654,12.801,17.665
6.655,12.801,17.654
6.656,12.801,17.644
6.657,12.802,17.633
6.658,12.802,17.623
6.659,12.802,17.612
6.66,12.802,17.602
6.661,12.803,17.591
6.662,12.803,17.581
6.663,12.803,17.57
6.664,12.804,17.56
6.665,12.804,17.549
6.666,12.804,17.539
6.667,12.805,17.528
6.668,12.805,17.518
6.669,12.805,17.507
6.67,12.805,17.497
6.671,12.806,17.486
6.672,12.806,17.476
6.673,12.806,17.466
6.674,12.807,17.455
6.675,12.807,17.445
6.676,12.807,17.434
6.677,12.808,17.424
6.678,12.808,17.413
6.679,12.809,17.403
6.68,12.809,17.393
6.681,12.809,17.382
6.682,12.81,17.372
6.683,12.81,17.362
6.684,12.81,17.351
6.685,12.811,17.341
6.686,12.811,17.33
6.687,12.811,17.32
6.688,12.812,17.31
6.689,12.812,17.299
6.69,12.813,17.289
6.691,12.813,17.279
6.692,12.813,17.268
6.693,12.814,17.258
6.694,12.814,17.248
6.695,12.815,17.238
6.696,12.815,17.227
6.697,12.815,17.217
6.698,12.816,17.207
6.699,12.816,17.196
6.7,12.817,17.186
6.701,12.817,17.176
6.702,12.818,17.166
6.703,12.818,17.155
6.704,12.818,17.145
6.705,12.819,17.135
6.706,12.819,17.125
6.707,12.82,17.115
6.708,12.82,17.104
6.709,12.821,17.094
6.71,12.821,17.084
6.711,12.822,17.074
6.712,12.822,17.064
6.713,12.823,17.053
6.714,12.823,17.043
6.715,12.824,17.033
6.716,12.824,17.023
6.717,12.825,17.013
6.718,12.825,17.003
6.719,12.825,16.992
6.72,12.826,16.982
6.721,12.826,16.972
6.722,12.827,16.962
6.723,12.827,16.952
6.724,12.828,16.942
6.725,12.829,16.932
6.726,12.829,16.922
6.727,12.83,16.911
6.728,12.83,16.901
6.729,12.831,16.891
6.73,12.831,16.881
6.731,12.832,16.871
6.732,12.832,16.861
6.733,12.833,16.851
6.734,12.833,16.841
6.735,12.834,16.831
6.736,12.834,16.821
6.737,12.835,16.811
6.738,12.835,16.801
6.739,12.836,16.791
6.74,12.837,16.781
6.741,12.837,16.771
6.742,12.838,16.761
6.743,12.838,16.751
6.744,12.839,16.741
6.745,12.839,16.731
6.746,12.84,16.721
6.747,12.841,16.711
6.748,12.841,16.701
6.749,12.842,16.691
6.75,12.842,16.681
6.751,12.843,16.671
6.752,12.844,16.661
6.753,12.844,16.651
6.754,12.845,16.641
6.755,12.845,16.631
6.756,12.846,16.621
6.757,12.847,16.612
6.758,12.847,16.602
6.759,12.848,16.592
6.76,12.848,16.582
6.761,12.849,16.572
6.762,12.85,16.562
6.763,12.85,16.552
6.764,12.851,16.542
6.765,12.852,16.533
6.766,12.852,16.523
6.767,12.853,16.513
6.768,12.854,16.503
6.769,12.854,16.493
6.77,12.855,16.483
6.771,12.856,16.474
6.772,12.856,16.464
6.773,12.857,16.454
6.774,12.858,16.444
6.775,12.858,16.434
6.776,12.859,16.425
6.777,12.86,16.415
6.778,12.86,16.405
6.779,12.861,16.395
6.78,12.862,16.385
6.781,12.862,16.376
6.782,12.863,16.366
6.783,12.864,16.356
6.784,12.865,16.346
6.785,12.865,16.337
6.786,12.866,16.327
6.787,12.867,16.317
6.788,12.867,16.308
6.789,12.868,16.298
6.79,12.869,16.288
6.791,12.87,16.278
6.792,12.87,16.269
6.793,12.871,16.259
6.794,12.872,16.249
6.795,12.873,16.24
6.796,12.873,16.23
6.797,12.874,16.22
6.798,12.875,16.211
6.799,12.876,16.201
6.8,12.876,16.191
6.801,12.877,16.182
6.802,12.878,16.172
6.803,12.879,16.163
6.804,12.879,16.153
6.805,12.88,16.143
6.806,12.881,16.134
6.807,12.882,16.124
6.808,12.883,16.115
6.809,12.883,16.105
6.81,12.884,16.095
6.811,12.885,16.086
6.812,12.886,16.076
6.813,12.886,16.067
6.814,12.887,16.057
6.815,12.888,16.048
6.816,12.889,16.038
6.817,12.89,16.028
6.818,12.891,16.019
6.819,12.891,16.009
6.82,12.892,16
6.821,12.893,15.99
6.822,12.894,15.981
6.823,12.895,15.971
6.824,12.896,15.962
6.825,12.896,15.952
6.826,12.897,15.943
6.827,12.898,15.933
6.828,12.899,15.924
6.829,12.9,15.914
6.83,12.901,15.905
6.831,12.901,15.896
6.832,12.902,15.886
6.833,12.903,15.877
6.834,12.904,15.867
6.835,12.905,15.858
6.836,12.906,15.848
6.837,12.907,15.839
6.838,12.908,15.83
6.839,12.908,15.82
6.84,12.909,15.811
6.841,12.91,15.801
6.842,12.911,15.792
6.843,12.912,15.783
6.844,12.913,15.773
6.845,12.914,15.764
6.846,12.915,15.754
6.847,12.916,15.745
6.848,12.917,15.736
6.849,12.917,15.726
6.85,12.918,15.717
6.851,12.919,15.708
6.852,12.92,15.698
6.853,12.921,15.689
6.854,12.922,15.68
6.855,12.923,15.67
6.856,12.924,15.661
6.857,12.925,15.652
6.858,12.926,15.643
6.859,12.927,15.633
6.86,12.928,15.624
6.861,12.929,15.615
6.862,12.93,15.605
6.863,12.931,15.596
6.864,12.932,15.587
6.865,12.933,15.578
6.866,12.934,15.568
6.867,12.935,15.559
6.868,12.936,15.55
6.869,12.937,15.541
6.87,12.937,15.532
6.871,12.938,15.522
6.872,12.939,15.513
6.873,12.94,15.504
6.874,12.941,15.495
6.875,12.942,15.485
6.876,12.943,15.476
6.877,12.944,15.467
6.878,12.945,15.458
6.879,12.946,15.449
6.88,12.947,15.44
6.881,12.949,15.43
6.882,12.95,15.421
6.883,12.951,15.412
6.884,12.952,15.403
6.885,12.953,15.394
6.886,12.954,15.385
6.887,12.955,15.376
6.888,12.956,15.367
6.889,12.957,15.357
6.89,12.958,15.348
6.891,12.959,15.339
6.892,12.96,15.33
6.893,12.961,15.321
6.894,12.962,15.312
6.895,12.963,15.303
6.896,12.964,15.294
6.897,12.965,15.285
6.898,12.966,15.276
6.899,12.967,15.267
6.9,12.968,15.258
6.901,12.97,15.249
6.902,12.971,15.24
6.903,12.972,15.23
6.904,12.973,15.221
6.905,12.974,15.212
6.906,12.975,15.203
6.907,12.976,15.194
6.908,12.977,15.185
6.909,12.978,15.176
6.91,12.979,15.167
6.911,12.981,15.158
6.912,12.982,15.149
6.913,12.983,15.14
6.914,12.984,15.132
6.915,12.985,15.123
6.916,12.986,15.114
6.917,12.987,15.105
6.918,12.988,15.096
6.919,12.99,15.087
6.92,12.991,15.078
6.921,12.992,15.069
6.922,12.993,15.06
6.923,12.994,15.051
6.924,12.995,15.042
6.925,12.996,15.033
6.926,12.998,15.024
6.927,12.999,15.016
6.928,13,15.007
6.929,13.001,14.998
6.93,13.002,14.989
6.931,13.003,14.98
6.932,13.005,14.971
6.933,13.006,14.962
6.934,13.007,14.953
6.935,13.008,14.945
6.936,13.009,14.936
6.937,13.011,14.927
6.938,13.012,14.918
6.939,13.013,14.909
6.94,13.014,14.9
6.941,13.015,14.892
6.942,13.017,14.883
6.943,13.018,14.874
6.944,13.019,14.865
6.945,13.02,14.856
6.946,13.021,14.848
6.947,13.023,14.839
6.948,13.024,14.83
6.949,13.025,14.821
6.95,13.026,14.813
6.951,13.028,14.804
6.952,13.029,14.795
6.953,13.03,14.786
6.954,13.031,14.778
6.955,13.033,14.769
6.956,13.034,14.76
6.957,13.035,14.751
6.958,13.036,14.743
6.959,13.038,14.734
6.96,13.039,14.725
6.961,13.04,14.717
6.962,13.041,14.708
6.963,13.043,14.699
6.964,13.044,14.691
6.965,13.045,14.682
6.966,13.047,14.673
6.967,13.048,14.665
6.968,13.049,14.656
6.969,13.05,14.647
6.97,13.052,14.639
6.971,13.053,14.63
6.972,13.054,14.621
6.973,13.056,14.613
6.974,13.057,14.604
6.975,13.058,14.595
6.976,13.06,14.587
6.977,13.061,14.578
6.978,13.062,14.57
6.979,13.063,14.561
6.98,13.065,14.552
6.981,13.066,14.544
6.982,13.067,14.535
6.983,13.069,14.527
6.984,13.07,14.518
6.985,13.071,14.51
6.986,13.073,14.501
6.987,13.074,14.492
6.988,13.076,14.484
6.989,13.077,14.475
6.99,13.078,14.467
6.991,13.08,14.458
6.992,13.081,14.45
6.993,13.082,14.441
6.994,13.084,14.433
6.995,13.085,14.424
6.996,13.086,14.416
6.997,13.088,14.407
6.998,13.089,14.399
6.999,13.091,14.39
7,13.092,14.382
7.001,13.093,14.373
7.002,13.095,14.365
7.003,13.096,14.356
7.004,13.098,14.348
7.005,13.099,14.339
7.006,13.1,14.331
7.007,13.102,14.323
7.008,13.103,14.314
7.009,13.105,14.306
7.01,13.106,14.297
7.011,13.107,14.289
7.012,13.109,14.28
7.013,13.11,14.272
7.014,13.112,14.264
7.015,13.113,14.255
7.016,13.115,14.247
7.017,13.116,14.238
7.018,13.117,14.23
7.019,13.119,14.222
7.02,13.12,14.213
7.021,13.122,14.205
7.022,13.123,14.197
7.023,13.125,14.188
7.024,13.126,14.18
7.025,13.128,14.171
7.026,13.129,14.163
7.027,13.131,14.155
7.028,13.132,14.146
7.029,13.134,14.138
7.03,13.135,14.13
7.031,13.136,14.122
7.032,13.138,14.113
7.033,13.139,14.105
7.034,13.141,14.097
7.035,13.142,14.088
7.036,13.144,14.08
7.037,13.145,14.072
7.038,13.147,14.063
7.039,13.148,14.055
7.04,13.15,14.047
7.041,13.151,14.039
7.042,13.153,14.03
7.043,13.154,14.022
7.044,13.156,14.014
7.045,13.158,14.006
7.046,13.159,13.997
7.047,13.161,13.989
7.048,13.162,13.981
7.049,13.164,13.973
7.05,13.165,13.965
7.051,13.167,13.956
7.052,13.168,13.948
7.053,13.17,13.94
7.054,13.171,13.932
7.055,13.173,13.924
7.056,13.174,13.915
7.057,13.176,13.907
7.058,13.178,13.899
7.059,13.179,13.891
7.06,13.181,13.883
7.061,13.182,13.875
7.062,13.184,13.867
7.063,13.185,13.858
7.064,13.187,13.85
7.065,13.189,13.842
7.066,13.19,13.834
7.067,13.192,13.826
7.068,13.193,13.818
7.069,13.195,13.81
7.07,13.197,13.802
7.071,13.198,13.793
7.072,13.2,13.785
7.073,13.201,13.777
7.074,13.203,13.769
7.075,13.205,13.761
7.076,13.206,13.753
7.077,13.208,13.745
7.078,13.209,13.737
7.079,13.211,13.729
7.08,13.213,13.721
7.081,13.214,13.713
7.082,13.216,13.705
7.083,13.218,13.697
7.084,13.219,13.689
7.085,13.221,13.681
7.086,13.222,13.673
7.087,13.224,13.665
7.088,13.226,13.657
7.089,13.227,13.649
7.09,13.229,13.641
7.091,13.231,13.633
7.092,13.232,13.625
7.093,13.234,13.617
7.094,13.236,13.609
7.095,13.237,13.601
7.096,13.239,13.593
7.097,13.241,13.585
7.098,13.242,13.577
7.099,13.244,13.569
7.1,13.246,13.561
7.101,13.247,13.553
7.102,13.249,13.545
7.103,13.251,13.537
7.104,13.253,13.529
7.105,13.254,13.521
7.106,13.256,13.513
7.107,13.258,13.505
7.108,13.259,13.498
7.109,13.261,13.49
7.11,13.263,13.482
7.111,13.265,13.474
7.112,13.266,13.466
7.113,13.268,13.458
7.114,13.27,13.45
7.115,13.271,13.442
7.116,13.273,13.435
7.117,13.275,13.427
7.118,13.277,13.419
7.119,13.278,13.411
7.12,13.28,13.403
7.121,13.282,13.395
7.122,13.284,13.388
7.123,13.285,13.38
7.124,13.287,13.372
7.125,13.289,13.364
7.126,13.291,13.356
7.127,13.292,13.348
7.128,13.294,13.341
7.129,13.296,13.333
7.13,13.298,13.325
7.131,13.299,13.317
7.132,13.301,13.31
7.133,13.303,13.302
7.134,13.305,13.294
7.135,13.307,13.286
7.136,13.308,13.278
7.137,13.31,13.271
7.138,13.312,13.263
7.139,13.314,13.255
7.14,13.316,13.247
7.141,13.317,13.24
7.142,13.319,13.232
7.143,13.321,13.224
7.144,13.323,13.217
7.145,13.325,13.209
7.146,13.326,13.201
7.147,13.328,13.193
7.148,13.33,13.186
7.149,13.332,13.178
7.15,13.334,13.17
7.151,13.336,13.163
7.152,13.337,13.155
7.153,13.339,13.147
7.154,13.341,13.14
7.155,13.343,13.132
7.156,13.345,13.124
7.157,13.347,13.117
7.158,13.349,13.109
7.159,13.35,13.101
7.16,13.352,13.094
7.161,13.354,13.086
7.162,13.356,13.079
7.163,13.358,13.071
7.164,13.36,13.063
7.165,13.362,13.056
7.166,13.363,13.048
7.167,13.365,13.041
7.168,13.367,13.033
7.169,13.369,13.025
7.17,13.371,13.018
7.171,13.373,13.01
7.172,13.375,13.003
7.173,13.377,12.995
7.174,13.379,12.988
7.175,13.38,12.98
7.176,13.382,12.972
7.177,13.384,12.965
7.178,13.386,12.957
7.179,13.388,12.95
7.18,13.39,12.942
7.181,13.392,12.935
7.182,13.394,12.927
7.183,13.396,12.92
7.184,13.398,12.912
7.185,13.4,12.905
7.186,13.402,12.897
7.187,13.404,12.89
7.188,13.405,12.882
7.189,13.407,12.875
7.19,13.409,12.867
7.191,13.411,12.86
7.192,13.413,12.852
7.193,13.415,12.845
7.194,13.417,12.837
7.195,13.419,12.83
7.196,13.421,12.822
7.197,13.423,12.815
7.198,13.425,12.808
7.199,13.427,12.8
7.2,13.429,12.793
7.201,13.431,12.785
7.202,13.433,12.778
7.203,13.435,12.77
7.204,13.437,12.763
7.205,13.439,12.756
7.206,13.441,12.748
7.207,13.443,12.741
7.208,13.445,12.733
7.209,13.447,12.726
7.21,13.449,12.719
7.211,13.451,12.711
7.212,13.453,12.704
7.213,13.455,12.697
7.214,13.457,12.689
7.215,13.459,12.682
7.216,13.461,12.674
7.217,13.463,12.667
7.218,13.465,12.66
7.219,13.467,12.652
7.22,13.469,12.645
7.221,13.471,12.638
7.222,13.473,12.63
7.223,13.475,12.623
7.224,13.477,12.616
7.225,13.479,12.608
7.226,13.481,12.601
7.227,13.483,12.594
7.228,13.485,12.587
7.229,13.488,12.579
7.23,13.49,12.572
7.231,13.492,12.565
7.232,13.494,12.557
7.233,13.496,12.55
7.234,13.498,12.543
7.235,13.5,12.536
7.236,13.502,12.528
7.237,13.504,12.521
7.238,13.506,12.514
7.239,13.508,12.507
7.24,13.51,12.499
7.241,13.512,12.492
7.242,13.515,12.485
7.243,13.517,12.478
7.244,13.519,12.471
7.245,13.521,12.463
7.246,13.523,12.456
7.247,13.525,12.449
7.248,13.527,12.442
7.249,13.529,12.435
7.25,13.531,12.427
7.251,13.534,12.42
7.252,13.536,12.413
7.253,13.538,12.406
7.254,13.54,12.399
7.255,13.542,12.391
7.256,13.544,12.384
7.257,13.546,12.377
7.258,13.549,12.37
7.259,13.551,12.363
7.26,13.553,12.356
7.261,13.555,12.349
7.262,13.557,12.341
7.263,13.559,12.334
7.264,13.561,12.327
7.265,13.564,12.32
7.266,13.566,12.313
7.267,13.568,12.306
7.268,13.57,12.299
7.269,13.572,12.292
7.27,13.574,12.285
7.271,13.577,12.278
7.272,13.579,12.27
7.273,13.581,12.263
7.274,13.583,12.256
7.275,13.585,12.249
7.276,13.588,12.242
7.277,13.59,12.235
7.278,13.592,12.228
7.279,13.594,12.221
7.28,13.596,12.214
7.281,13.599,12.207
7.282,13.601,12.2
7.283,13.603,12.193
7.284,13.605,12.186
7.285,13.607,12.179
7.286,13.61,12.172
7.287,13.612,12.165
7.288,13.614,12.158
7.289,13.616,12.151
7.29,13.619,12.144
7.291,13.621,12.137
7.292,13.623,12.13
7.293,13.625,12.123
7.294,13.628,12.116
7.295,13.63,12.109
7.296,13.632,12.102
7.297,13.634,12.095
7.298,13.637,12.088
7.299,13.639,12.081
7.3,13.641,12.074
7.301,13.643,12.067
7.302,13.646,12.06
7.303,13.648,12.053
7.304,13.65,12.046
7.305,13.652,12.039
7.306,13.655,12.033
7.307,13.657,12.026
7.308,13.659,12.019
7.309,13.662,12.012
7.31,13.664,12.005
7.311,13.666,11.998
7.312,13.668,11.991
7.313,13.671,11.984
7.314,13.673,11.977
7.315,13.675,11.97
7.316,13.678,11.964
7.317,13.68,11.957
7.318,13.682,11.95
7.319,13.685,11.943
7.32,13.687,11.936
7.321,13.689,11.929
7.322,13.692,11.922
7.323,13.694,11.916
7.324,13.696,11.909
7.325,13.699,11.902
7.326,13.701,11.895
7.327,13.703,11.888
7.328,13.706,11.881
7.329,13.708,11.875
7.33,13.71,11.868
7.331,13.713,11.861
7.332,13.715,11.854
7.333,13.717,11.847
7.334,13.72,11.841
7.335,13.722,11.834
7.336,13.724,11.827
7.337,13.727,11.82
7.338,13.729,11.814
7.339,13.732,11.807
7.34,13.734,11.8
7.341,13.736,11.793
7.342,13.739,11.786
7.343,13.741,11.78
7.344,13.743,11.773
7.345,13.746,11.766
7.346,13.748,11.76
7.347,13.751,11.753
7.348,13.753,11.746
7.349,13.755,11.739
7.35,13.758,11.733
7.351,13.76,11.726
7.352,13.763,11.719
7.353,13.765,11.712
7.354,13.767,11.706
7.355,13.77,11.699
7.356,13.772,11.692
7.357,13.775,11.686
7.358,13.777,11.679
7.359,13.78,11.672
7.36,13.782,11.666
7.361,13.784,11.659
7.362,13.787,11.652
7.363,13.789,11.646
7.364,13.792,11.639
7.365,13.794,11.632
